Date,actual_return,pred_return,residual
2022-07-01,-0.0071821827,0.013911401,-0.021093585
2022-07-04,0.00422598,0.028984424,-0.024758443
2022-07-05,-0.0052605127,0.023867369,-0.02912788
2022-07-06,-0.014221467,0.03683604,-0.051057506
2022-07-07,0.003789455,0.04221676,-0.038427304
2022-07-08,0.0043488527,0.049352605,-0.045003753
2022-07-11,-0.0006807979,0.0390613,-0.039742097
2022-07-12,0.006879088,0.014859219,-0.007980131
2022-07-13,0.052764326,0.006581413,0.04618291
2022-07-14,0.03719001,0.008853176,0.028336834
2022-07-15,0.04217675,0.00514761,0.03702914
2022-07-18,-0.0007636643,0.0029389325,-0.0037025968
2022-07-19,-0.006401121,0.0058686044,-0.012269726
2022-07-20,-0.033479717,0.0010326668,-0.034512382
2022-07-21,-0.011744276,0.0030479268,-0.014792202
2022-07-22,0.0025368154,-0.0016082815,0.004145097
2022-07-25,0.06381155,0.0012029096,0.06260864
2022-07-26,0.067375496,0.00742814,0.059947357
2022-07-27,0.07736018,0.012228873,0.06513131
2022-07-28,0.04672183,0.01165765,0.035064183
2022-07-29,0.009783008,0.010868816,-0.0010858076
2022-08-01,-0.0029903168,0.006166805,-0.009157122
2022-08-02,-0.00083172665,0.004308053,-0.0051397793
2022-08-03,-0.0058510182,0.004892284,-0.010743302
2022-08-04,0.02375668,0.0030514388,0.02070524
2022-08-05,0.046290357,0.0056001544,0.040690202
2022-08-08,0.038174637,0.0002410432,0.03793359
2022-08-10,0.03387539,0.01437281,0.01950258
2022-08-11,0.012071378,0.0064592473,0.0056121303
2022-08-12,-0.0067965453,0.00488797,-0.0116845155
2022-08-16,0.001560013,-0.008957253,0.010517266
2022-08-17,-0.0062987227,-0.01019291,0.0038941875
2022-08-18,-0.01099098,-0.005483116,-0.005507864
2022-08-19,0.0015877553,-0.0023495022,0.0039372575
2022-08-22,-0.00343353,0.0003671282,-0.0038006583
2022-08-23,-0.0033435957,0.0007198648,-0.0040634605
2022-08-24,-0.030059677,-0.0012757719,-0.028783904
2022-08-25,-0.038582053,-0.004725789,-0.033856265
2022-08-26,-0.018410929,-0.0008933149,-0.017517613
2022-08-29,-0.00030800194,-5.0411043e-05,-0.0002575909
2022-08-30,-0.021304455,-0.00090364204,-0.020400813
2022-09-01,0.009764046,0.0020885027,0.0076755434
2022-09-02,0.0153330155,0.000676756,0.01465626
2022-09-05,0.010993044,0.0002994605,0.010693584
2022-09-06,0.008818345,0.0012067965,0.0076115485
2022-09-07,0.0025563543,-0.0006107019,0.0031670562
2022-09-08,-0.008780033,-0.0010378652,-0.0077421684
2022-09-09,-0.027283758,-0.0014021177,-0.02588164
2022-09-12,-0.03679696,-0.0030859732,-0.033710986
2022-09-13,-0.04462262,-0.004174809,-0.04044781
2022-09-14,-0.030366717,-0.0041698115,-0.026196904
2022-09-15,-0.029890358,-0.0010965551,-0.028793802
2022-09-16,-0.023887608,-0.0015660808,-0.022321528
2022-09-19,-0.04999096,-0.0010792286,-0.04891173
2022-09-20,-0.042591393,0.0013585128,-0.043949906
2022-09-21,-0.07064462,-0.0029717318,-0.067672886
2022-09-22,-0.06467962,-0.0018309769,-0.06284864
2022-09-23,-0.025312612,-0.0065777125,-0.018734898
2022-09-26,-0.0033018815,-0.0108080655,0.0075061843
2022-09-27,0.0070736012,-0.010827655,0.017901257
2022-09-28,0.038435984,-0.010784935,0.04922092
2022-09-29,0.046037145,-0.010199065,0.05623621
2022-09-30,0.01179694,-0.010827419,0.022624359
2022-10-03,-0.004895593,-0.011331361,0.0064357677
2022-10-04,-0.01572594,-0.009081431,-0.0066445097
2022-10-06,-0.016225582,-0.004383136,-0.011842446
2022-10-07,-0.025345903,-0.012485937,-0.012859966
2022-10-10,0.0012262167,-0.010883323,0.0121095395
2022-10-11,0.03959025,-0.010821993,0.050412245
2022-10-12,0.049952526,-0.0045500905,0.054502618
2022-10-13,0.04943772,-0.0066084024,0.05604612
2022-10-14,0.042561192,-0.0075747278,0.050135918
2022-10-17,0.02951727,-0.007270453,0.036787722
2022-10-18,-0.0039572394,-0.0047549247,0.00079768524
2022-10-19,-0.01714185,-0.006230846,-0.010911005
2022-10-20,0.010217622,-0.004389539,0.014607161
2022-10-21,0.031558573,-0.003359915,0.034918487
2022-10-24,0.020162618,-0.0030250268,0.023187645
2022-10-25,0.042636912,-0.002617709,0.04525462
2022-10-27,0.04242912,-0.0038165671,0.046245687
2022-10-28,0.026364045,-0.0037896927,0.030153738
2022-10-31,0.02235641,-0.007428994,0.029785404
2022-11-01,0.029309947,-0.015322439,0.044632386
2022-11-02,0.010547531,-0.0069502024,0.017497733
2022-11-03,0.029998355,-0.013077458,0.043075815
2022-11-04,0.010143669,-0.007839086,0.017982755
2022-11-07,0.00026867894,-0.0064698695,0.0067385486
2022-11-09,-0.0044738273,-0.004429552,-4.427554e-05
2022-11-10,0.010320603,-0.0036853068,0.01400591
2022-11-11,-0.012976007,-0.0026629898,-0.010313017
2022-11-14,-0.026020875,-0.00408703,-0.021933846
2022-11-15,-0.016204609,-0.0037554537,-0.012449155
2022-11-16,-0.013617133,-0.0037034578,-0.0099136755
2022-11-17,-0.0076757353,-0.003042722,-0.004633013
2022-11-18,0.0076800776,-0.0015139604,0.009194038
2022-11-21,0.061409857,-0.0023363489,0.06374621
2022-11-22,0.05736729,0.0034373791,0.053929914
2022-11-23,0.06816462,0.000105617284,0.068059
2022-11-24,0.05591084,0.00011448763,0.05579635
2022-11-25,0.03994103,-0.004243161,0.044184193
2022-11-28,-0.009270425,-0.0029521915,-0.0063182334
2022-11-29,-0.008111531,-0.0022848423,-0.0058266884
2022-11-30,-0.029600717,0.002700355,-0.032301072
2022-12-01,-0.027191386,0.0016178219,-0.028809208
2022-12-02,-0.04152957,0.13973933,-0.1812689
2022-12-05,-0.025853362,0.0035851335,-0.029438496
2022-12-06,-0.024235994,0.003124813,-0.027360806
2022-12-07,-0.013205084,0.002185615,-0.015390699
2022-12-08,-0.026762186,0.00026794415,-0.027030129
2022-12-09,-0.016672468,0.00086701795,-0.017539486
2022-12-12,-0.0052810065,0.0007287898,-0.006009796
2022-12-13,-0.0012189676,-0.0008006414,-0.00041832618
2022-12-14,-0.011852395,-0.0009473378,-0.010905057
2022-12-15,-0.00021333637,0.00014171436,-0.00035505072
2022-12-16,-0.024711575,-0.00021582126,-0.024495754
2022-12-19,-0.02895016,-0.003990815,-0.024959344
2022-12-20,-0.029407403,-0.005126803,-0.0242806
2022-12-21,-0.015496248,-0.005600679,-0.009895569
2022-12-22,-0.013383516,-0.0018817746,-0.011501742
2022-12-23,0.017984075,-0.002692711,0.020676786
2022-12-26,0.020542456,0.000581828,0.019960627
2022-12-27,0.0048530865,-0.0062686275,0.0111217145
2022-12-28,-0.010179,-0.0022811806,-0.007897819
2022-12-29,-0.0115007125,-0.0022200816,-0.009280631
2022-12-30,-0.0040436466,-0.0005918932,-0.0034517534
2023-01-02,0.008113558,-0.0012393194,0.009352878
2023-01-03,0.0005280058,-0.003465107,0.0039931126
2023-01-04,0.0030177033,-0.00020212977,0.0032198331
2023-01-05,-0.016885223,0.004884587,-0.02176981
2023-01-06,-0.027316628,0.0012336656,-0.028550293
2023-01-09,-0.058803044,-0.0015123183,-0.057290725
2023-01-10,-0.031113012,-0.0017277175,-0.029385295
2023-01-11,-0.020367121,-0.0034303756,-0.016936745
2023-01-12,0.00018219498,0.00026676775,-8.457276e-05
2023-01-13,-0.01011109,0.002092414,-0.012203503
2023-01-16,-0.0056462763,0.0005044682,-0.0061507444
2023-01-17,-0.0253551,0.0011817019,-0.026536802
2023-01-18,-0.037236836,4.787254e-05,-0.03728471
2023-01-19,-0.054489203,0.00065241137,-0.055141613
2023-01-20,-0.03393849,-0.0007486952,-0.033189796
2023-01-23,-0.031457137,0.0006626841,-0.03211982
2023-01-24,-0.031478398,0.0011171709,-0.032595567
2023-01-25,-0.023336355,-0.00034069418,-0.02299566
2023-01-27,-0.0035724412,0.0020037855,-0.005576227
2023-01-30,-0.020468306,-0.001796179,-0.018672127
2023-01-31,-0.02037068,-0.0007907749,-0.019579906
2023-02-01,0.005149973,-0.008146745,0.013296718
2023-02-02,0.012505647,-0.006487641,0.018993288
2023-02-03,0.0032846604,-0.013711482,0.016996143
2023-02-06,0.0051482273,-0.014610757,0.019758984
2023-02-07,0.03131103,-0.00848253,0.039793562
2023-02-08,0.03401414,-0.011479586,0.045493726
2023-02-09,0.0314084,-0.0074175815,0.03882598
2023-02-10,0.044315387,-0.0025080463,0.046823435
2023-02-13,0.039189167,-0.0046221726,0.04381134
2023-02-14,0.023548238,-0.003370684,0.026918922
2023-02-15,-0.021813788,-0.0031521576,-0.01866163
2023-02-16,-0.025740078,-0.0036253654,-0.022114713
2023-02-17,-0.023153674,-0.003469066,-0.019684607
2023-02-20,-0.019280225,-0.0006598503,-0.018620376
2023-02-21,-0.04582817,-0.0005168928,-0.04531128
2023-02-22,-0.014712604,-0.0018409622,-0.012871642
2023-02-23,-0.017508004,-0.0039124093,-0.013595594
2023-02-24,0.0007132494,-0.0062652985,0.0069785477
2023-02-27,0.017251883,-0.0042786947,0.021530578
2023-02-28,0.040817205,-0.0050279642,0.04584517
2023-03-01,0.0065488946,-0.0034027726,0.009951667
2023-03-02,-0.0014401262,-0.008017701,0.0065775746
2023-03-03,-0.042299017,-0.0069951634,-0.035303853
2023-03-06,-0.055112652,-0.008011707,-0.047100946
2023-03-08,-0.07458575,-0.0075341756,-0.067051575
2023-03-09,-0.056522217,-0.0063232197,-0.050199
2023-03-10,-0.042881053,-0.0061271875,-0.036753867
2023-03-13,-0.036441244,-0.0080592595,-0.028381985
2023-03-14,-0.0027462672,-0.007131664,0.004385397
2023-03-15,0.017679535,-0.0075032148,0.02518275
2023-03-16,0.009838815,-0.008719698,0.018558513
2023-03-17,-0.008906604,-0.011588459,0.002681855
2023-03-20,0.016490482,-0.012234881,0.028725363
2023-03-21,-0.009560529,-0.016122706,0.006562177
2023-03-22,-0.018404685,-0.012390721,-0.0060139643
2023-03-23,0.037036166,-0.013424589,0.050460756
2023-03-24,0.05816284,-0.01432143,0.07248427
2023-03-27,0.03946293,-0.019509355,0.058972284
2023-03-28,0.0415701,-0.009759852,0.05132995
2023-03-29,0.040340953,-0.009561648,0.0499026
2023-03-31,0.0022736548,-0.007723611,0.009997265
2023-04-03,0.0065195216,-0.009513978,0.0160335
2023-04-05,0.012748057,-0.010077706,0.022825763
2023-04-06,0.011104331,-0.008055736,0.019160068
2023-04-10,0.0066671986,-0.014879612,0.02154681
2023-04-11,0.006698476,-0.005126336,0.011824813
2023-04-12,-0.00025582354,-0.0055733887,0.005317565
2023-04-13,-0.002759552,-0.006334335,0.003574783
2023-04-17,-0.00399159,-0.0082146395,0.0042230496
2023-04-18,0.015254077,-0.007878831,0.023132907
2023-04-19,0.0042943126,-0.011108371,0.015402684
2023-04-20,0.013213904,-0.0125502935,0.025764197
2023-04-21,0.030438501,-0.010398588,0.04083709
2023-04-24,0.035220586,-0.007290389,0.042510975
2023-04-25,0.01853914,-0.009038238,0.027577378
2023-04-26,0.036365785,-0.0077845557,0.04415034
2023-04-27,0.027218562,-0.0067678015,0.033986364
2023-04-28,0.021235228,-0.004725736,0.025960963
2023-05-02,0.015771858,0.002062017,0.013709841
2023-05-03,0.03161038,-0.0021192583,0.03372964
2023-05-04,0.013194583,-0.00012713911,0.013321723
2023-05-05,0.017446522,0.0035186298,0.013927892
2023-05-08,0.0070189564,0.014201835,-0.0071828784
2023-05-09,-0.010385032,-0.0002374858,-0.010147546
2023-05-10,-0.022951292,0.006693726,-0.029645018
2023-05-11,-0.018646996,0.00087898615,-0.019525982
2023-05-12,-0.017066956,0.007122691,-0.024189647
2023-05-15,-0.013759272,0.004135343,-0.017894614
2023-05-16,0.00030557046,0.0067005726,-0.006395002
2023-05-17,0.00038949552,0.0059958333,-0.005606338
2023-05-18,0.00242397,0.0027875407,-0.00036357064
2023-05-19,0.02643396,0.0038876308,0.022546329
2023-05-22,0.02672097,0.0025258076,0.024195163
2023-05-23,0.026644489,0.0025202367,0.024124252
2023-05-24,0.012150313,0.002272011,0.009878302
2023-05-25,0.009549359,0.0038286205,0.0057207383
2023-05-26,-0.020466942,0.0016763906,-0.022143332
2023-05-29,-0.017198231,0.0048806984,-0.02207893
2023-05-30,-0.016111368,0.0026105735,-0.018721942
2023-05-31,0.011437789,0.01179361,-0.0003558211
2023-06-01,0.014777097,0.00030341503,0.014473682
2023-06-02,0.010895479,0.0055203084,0.00537517
2023-06-05,0.0027854138,0.004980304,-0.00219489
2023-06-06,0.01673823,0.002540757,0.014197473
2023-06-07,0.02149584,-0.00074595225,0.022241792
2023-06-08,0.021163082,-0.0016290626,0.022792144
2023-06-09,0.038457576,0.0009661412,0.037491433
2023-06-12,0.02723262,-0.00067050825,0.027903128
2023-06-13,0.014380045,0.00086029526,0.01351975
2023-06-14,0.004878785,0.0020051887,0.0028735963
2023-06-15,-0.0066796443,0.002174336,-0.00885398
2023-06-16,-0.024307521,0.003558368,-0.027865889
2023-06-19,-0.022043196,0.006634905,-0.0286781
2023-06-20,-0.023718173,0.006510484,-0.030228656
2023-06-21,-0.013570873,0.0017391067,-0.01530998
2023-06-22,0.0058174566,0.0007449347,0.005072522
2023-06-23,0.04014319,0.0011738339,0.038969357
2023-06-26,0.037346408,0.0022859445,0.03506046
2023-06-27,0.03527002,0.0050444296,0.03022559
2023-06-28,0.043190297,0.0026053197,0.040584978
2023-06-30,0.032683138,0.002383505,0.030299634
2023-07-03,0.045628354,-0.0030242668,0.04865262
2023-07-04,0.06796715,-0.0010048903,0.068972036
2023-07-05,0.070903316,-0.004033174,0.07493649
2023-07-06,0.0395073,-0.0012856274,0.040792927
2023-07-07,0.04066663,0.0123675065,0.028299123
2023-07-10,0.02254076,-0.0041105947,0.026651355
2023-07-11,0.020164954,-0.0078659,0.028030854
2023-07-12,0.026772762,-0.017595619,0.04436838
2023-07-13,0.03478258,-0.008183096,0.042965677
2023-07-14,0.0035913128,-0.018565841,0.022157153
2023-07-17,-0.036396947,0.003969333,-0.04036628
2023-07-18,-0.045125574,0.0006087814,-0.045734357
2023-07-19,-0.03691416,-0.00419122,-0.03272294
2023-07-20,-0.044716366,0.006145463,-0.050861828
2023-07-21,-0.0042934148,-0.0033771356,-0.00091627915
2023-07-24,0.02486531,0.0002986946,0.024566617
2023-07-25,0.01102254,0.011438316,-0.00041577592
2023-07-26,-0.015774582,0.005560664,-0.021335246
2023-07-27,-0.010708363,0.0033187114,-0.014027074
2023-07-28,-0.007239434,-0.0019235278,-0.0053159064
2023-07-31,-0.009963764,-0.004180073,-0.005783691
2023-08-01,-0.0018105631,-0.0070618363,0.005251273
2023-08-02,0.01562527,-0.0055759284,0.021201199
2023-08-03,0.024455748,-0.004440225,0.028895974
2023-08-04,0.014982772,-0.0040725255,0.019055298
2023-08-07,0.021158138,-0.0076829833,0.028841121
2023-08-08,0.02650838,-0.008772783,0.035281163
2023-08-09,0.0050689634,-0.009652534,0.014721497
2023-08-10,0.008022932,-0.009638963,0.017661896
2023-08-11,-0.0071641346,-0.0052006706,-0.001963464
2023-08-14,-0.018993253,-0.0094965175,-0.009496735
2023-08-16,-0.017102087,-0.0055810986,-0.011520988
2023-08-17,-0.019480018,-0.0029601832,-0.016519835
2023-08-18,-0.031183645,-0.00082036917,-0.030363277
2023-08-21,-0.030257901,-0.0035983804,-0.02665952
2023-08-22,-0.039314818,-0.000948959,-0.03836586
2023-08-23,-0.0412933,0.0012145119,-0.042507812
2023-08-24,-0.029357307,0.00087268115,-0.030229988
2023-08-25,-0.02256588,-0.0021280088,-0.020437872
2023-08-28,-0.013524376,-0.0005754738,-0.012948902
2023-08-29,0.0013427611,-0.00080421375,0.002146975
2023-08-30,0.004404385,-0.002262435,0.00666682
2023-08-31,0.010386408,-0.0029220486,0.013308457
2023-09-01,0.014734942,-0.002438321,0.017173262
2023-09-04,0.026506884,-0.0013400766,0.02784696
2023-09-05,0.0062923864,-0.0039933347,0.010285721
2023-09-06,0.009202453,-0.0007839908,0.009986444
2023-09-07,0.008758243,0.00037542,0.008382823
2023-09-08,0.003941772,-0.0015305732,0.0054723453
2023-09-11,-0.0154166,-0.0048281774,-0.010588422
2023-09-12,-0.023248872,-0.0006512908,-0.022597581
2023-09-13,-0.035188958,-0.00023493389,-0.034954023
2023-09-14,-0.040088773,-0.00084098306,-0.03924779
2023-09-15,-0.047765378,0.0005851497,-0.048350528
2023-09-18,-0.03856031,-0.0024094188,-0.03615089
2023-09-20,-0.005562176,0.00040410514,-0.005966281
2023-09-21,-0.012982139,-0.00025095796,-0.012731181
2023-09-22,-0.0042251665,0.001892389,-0.0061175553
2023-09-25,-0.009528217,-0.0020794305,-0.0074487864
2023-09-26,-0.012102408,0.006867581,-0.01896999
2023-09-27,-0.023133032,0.002048228,-0.02518126
2023-09-28,-0.006897724,-0.00030221688,-0.006595507
2023-09-29,-0.019936126,-0.0022646715,-0.017671455
2023-10-03,-0.0042058784,-0.0017689385,-0.0024369399
2023-10-04,0.0133526875,0.0011362109,0.012216477
2023-10-05,0.015254258,-6.9875685e-05,0.015324133
2023-10-06,0.01350314,0.0025802369,0.010922903
2023-10-09,0.01992826,0.0014739218,0.018454337
2023-10-10,0.020295475,0.0025091239,0.01778635
2023-10-11,-0.00897632,5.6510245e-05,-0.00903283
2023-10-12,-0.01840891,0.003689715,-0.022098625
2023-10-13,-0.021368116,0.0003033991,-0.021671515
2023-10-16,-0.034491528,0.0011077521,-0.03559928
2023-10-17,-0.041311994,0.0021433642,-0.04345536
2023-10-18,-0.041953538,-0.00084644044,-0.041107096
2023-10-19,-0.017496658,0.00053823076,-0.018034888
2023-10-20,0.0058282446,0.0033295527,0.002498692
2023-10-23,0.010913653,-0.00031578972,0.011229443
2023-10-25,0.0174716,-0.0001860952,0.017657695
2023-10-26,0.042083938,0.005148454,0.036935482
2023-10-27,0.023788469,0.0014529205,0.022335548
2023-10-30,0.011459511,0.0031226145,0.008336896
2023-10-31,0.015691241,-0.0023562796,0.01804752
2023-11-01,0.016758032,-0.0024259342,0.019183967
2023-11-02,-0.0041591246,-0.0019318375,-0.002227287
2023-11-03,-0.002069302,-0.003411712,0.00134241
2023-11-06,-0.010431796,0.00039805047,-0.010829846
2023-11-07,0.01405028,-0.0024134608,0.01646374
2023-11-08,0.010616949,-0.0016940593,0.012311008
2023-11-09,0.019475905,0.00084282144,0.018633084
2023-11-10,0.014882015,0.002568466,0.012313549
2023-11-13,0.027780095,0.0003432673,0.027436828
2023-11-15,0.013473707,0.00080282055,0.012670887
2023-11-16,0.014741438,0.0016975123,0.013043926
2023-11-17,0.016280646,-0.0030439696,0.019324616
2023-11-20,0.019175401,-0.0032129125,0.022388313
2023-11-21,0.0091639245,-8.031964e-05,0.009244245
2023-11-22,-0.00450135,-0.001023637,-0.003477713
2023-11-23,-0.00050093024,-0.0021273997,0.0016264694
2023-11-24,0.010986222,0.00046074073,0.010525481
2023-11-28,0.018104741,0.0003060162,0.017798726
2023-11-29,0.025159458,0.0032271694,0.021932289
2023-11-30,0.03348134,0.005033787,0.028447554
2023-12-01,0.025665127,0.0070848526,0.018580275
2023-12-04,0.016176429,0.0012037505,0.014972678
2023-12-05,-0.005619844,0.002899005,-0.008518849
2023-12-06,-0.011031816,-0.0050167227,-0.006015093
2023-12-07,0.0028895503,0.004446936,-0.0015573855
2023-12-08,0.016227284,0.0036674687,0.012559816
2023-12-11,0.025067586,0.01113096,0.013936627
2023-12-12,0.055299934,0.005739947,0.049559988
2023-12-13,0.038291723,0.0035470657,0.034744658
2023-12-14,0.039932717,0.0010214918,0.038911223
2023-12-15,0.027828857,0.00089344446,0.026935413
2023-12-18,0.022629913,0.0036842136,0.0189457
2023-12-19,0.011238828,-0.0010725308,0.012311359
2023-12-20,0.031023085,-0.0019520915,0.03297518
2023-12-21,0.008741263,0.0022187398,0.0065225232
2023-12-22,0.009824481,-0.00034293177,0.010167412
2023-12-26,0.013052525,0.02639948,-0.013346955
2023-12-27,-0.0013723285,0.0007239935,-0.002096322
2023-12-28,-0.0034158265,0.0018225838,-0.00523841
2023-12-29,0.008800908,0.0030391465,0.005761761
2024-01-01,-0.0011195707,0.0041473405,-0.0052669114
2024-01-02,-0.011946309,0.00275492,-0.0147012295
2024-01-03,0.025858441,0.0034198118,0.02243863
2024-01-04,0.04742665,0.00038334166,0.04704331
2024-01-05,0.05129041,0.0028029643,0.048487447
2024-01-08,0.07764685,0.0012390236,0.07640783
2024-01-09,0.065394334,0.0027960169,0.06259832
2024-01-10,0.027564954,0.0013977325,0.026167221
2024-01-11,0.0059194537,-0.0026470246,0.008566478
2024-01-12,-0.0023892748,-0.009968392,0.007579117
2024-01-15,-0.047018714,-0.012942531,-0.034076184
2024-01-16,-0.022369716,-0.0041991505,-0.018170565
2024-01-17,-0.006242824,-0.0036890714,-0.0025537524
2024-01-18,0.058554843,-0.002945471,0.061500315
2024-01-19,0.029379541,0.0036233112,0.02575623
2024-01-23,0.073800854,0.004108449,0.0696924
2024-01-24,0.06159429,0.008354999,0.05323929
2024-01-25,0.07732397,0.0013721242,0.07595185
2024-01-29,-0.006232552,-0.0037469321,-0.00248562
2024-01-30,0.014332712,-0.0066347434,0.020967456
2024-01-31,0.0108823795,-0.0025317683,0.013414148
2024-02-01,0.016454605,0.0022424837,0.014212122
2024-02-02,0.0020922504,0.00093261275,0.0011596377
2024-02-05,0.009259707,0.019849814,-0.010590107
2024-02-06,0.026123967,0.01954959,0.0065743774
2024-02-07,0.027198942,0.014582641,0.012616301
2024-02-08,0.0141194835,0.014865617,-0.00074613374
2024-02-09,-0.00011979582,9.14705e-05,-0.00021126632
2024-02-12,0.014906897,0.0023440465,0.0125628505
2024-02-13,0.0040441775,0.005803035,-0.0017588576
2024-02-14,-0.009231244,0.010159544,-0.019390788
2024-02-15,0.007581963,0.010246018,-0.0026640547
2024-02-16,0.022628125,0.0054327175,0.017195407
2024-02-19,0.009039993,0.0030377544,0.006002239
2024-02-20,0.009942067,0.007685506,0.002256561
2024-02-21,-0.008227188,0.0042065443,-0.012433732
2024-02-22,-0.014138647,0.01043251,-0.024571158
2024-02-23,-0.0010042912,0.0016460216,-0.0026503128
2024-02-26,0.013497458,0.0058418363,0.0076556215
2024-02-27,0.009793703,0.015137283,-0.0053435797
2024-02-28,0.032546103,0.030888569,0.0016575344
2024-02-29,0.012407575,0.022637464,-0.010229889
2024-03-01,-0.017106432,0.0038025745,-0.020909008
2024-03-04,-0.021212043,0.0022083449,-0.023420388
2024-03-05,-0.045343988,-0.0026820397,-0.042661946
2024-03-06,-0.047588166,0.007548967,-0.05513713
2024-03-07,-0.041043404,0.00744959,-0.048492994
2024-03-11,-0.018495124,0.00067816675,-0.01917329
2024-03-12,-0.034007173,0.010544427,-0.0445516
2024-03-13,0.008082136,0.010217823,-0.0021356875
2024-03-14,0.01362237,0.008817814,0.0048045553
2024-03-15,0.025947953,0.0009914632,0.024956489
2024-03-18,0.0014587962,0.0112834945,-0.009824699
2024-03-19,0.04743023,0.009714791,0.03771544
2024-03-20,0.029160146,0.010475918,0.018684227
2024-03-21,0.023294657,0.011128036,0.012166621
2024-03-22,0.021941109,0.008056207,0.013884902
2024-03-26,0.020827942,-0.0009937219,0.021821663
2024-03-27,-0.020045511,-0.0053453967,-0.014700115
2024-03-28,-0.017330216,-0.0053167124,-0.012013504
2024-04-01,0.00080818875,-0.004490533,0.0052987216
2024-04-02,-0.015669558,-0.0052031754,-0.010466383
2024-04-03,0.0054192543,-0.006621529,0.012040783
2024-04-04,0.0028881414,-0.0018533596,0.004741501
2024-04-05,0.0032360954,-0.003667459,0.0069035543
2024-04-08,-0.0136106005,0.0008631729,-0.014473774
2024-04-09,0.00046117805,0.00042975324,3.1424803e-05
2024-04-10,-0.0063869166,0.0017825724,-0.008169489
2024-04-12,0.008656152,0.0013368888,0.0073192627
2024-04-15,-0.0037546335,-0.0012803059,-0.0024743276
2024-04-16,-0.010625877,-0.0025343967,-0.0080914805
2024-04-18,-0.0029707036,-0.0044866363,0.0015159326
2024-04-19,-0.011954797,-0.0055154758,-0.0064393217
2024-04-22,-0.010017897,-0.0042237956,-0.0057941014
2024-04-23,0.005259309,-0.0036253433,0.0088846525
2024-04-24,0.011291703,0.00010725122,0.011184452
2024-04-25,-0.01779133,-0.00042160947,-0.017369721
2024-04-26,-0.022735868,-0.0007694476,-0.02196642
2024-04-29,-0.043378126,-0.0013362593,-0.042041868
2024-04-30,-0.03302664,-0.003523327,-0.029503312
2024-05-02,-0.04938465,-0.00335901,-0.04602564
2024-05-03,-0.018532084,0.003248652,-0.021780737
2024-05-06,-0.011852577,-0.00071692147,-0.011135655
2024-05-07,0.0132717565,-0.0022481403,0.0155198965
2024-05-08,-0.0016036745,-0.002413081,0.0008094065
2024-05-09,0.022397576,-0.0007010059,0.023098582
2024-05-10,0.02008988,-0.004743708,0.024833588
2024-05-13,0.023829058,-0.00046020068,0.024289258
2024-05-14,0.028572408,0.0071321926,0.021440215
2024-05-15,0.04926654,-0.0018857667,0.051152308
2024-05-16,0.038516898,-0.0050442093,0.04356111
2024-05-17,0.021278828,-0.005397736,0.026676565
2024-05-21,0.013978575,-0.0052914065,0.019269982
2024-05-22,-0.013606891,-0.00073451956,-0.012872372
2024-05-23,-0.041183088,-0.0011942274,-0.03998886
2024-05-24,-0.033676755,-0.003273938,-0.030402817
2024-05-27,0.03005962,-0.0014995937,0.031559214
2024-05-28,-0.0404649,-0.0013851399,-0.03907976
2024-05-29,-0.013898808,-0.0010474698,-0.012851338
2024-05-30,0.0047373637,-0.00100715,0.0057445136
2024-05-31,0.027649505,0.00043973068,0.027209774
2024-06-03,-0.025772614,-0.0012358259,-0.024536788
2024-06-04,0.042511344,0.013051561,0.029459782
2024-06-05,0.029966487,0.009829169,0.020137317
2024-06-06,0.023505213,0.018927403,0.00457781
2024-06-07,0.0051704305,0.00067057856,0.0044998517
2024-06-10,0.006541498,0.04502622,-0.038484722
2024-06-11,0.0013557995,0.049119744,-0.047763944
2024-06-12,0.0070900554,0.06469869,-0.057608634
2024-06-13,-0.0075414144,0.035946373,-0.043487787
2024-06-14,-0.02441557,0.0149406195,-0.039356187
2024-06-18,-0.01814626,0.0093024075,-0.027448667
2024-06-19,0.037963174,0.0088476455,0.029115528
2024-06-20,0.038576495,0.012078651,0.026497845
2024-06-21,0.0764682,0.04364002,0.03282818
2024-06-24,0.08232897,0.034516823,0.047812145
2024-06-25,0.0763504,0.0135459425,0.06280445
2024-06-26,0.025362888,0.020905714,0.004457174
2024-06-27,0.0153375985,0.134812,-0.119474396
2024-06-28,0.014836435,0.14179271,-0.12695628
2024-07-01,0.026119253,0.073597446,-0.04747819
2024-07-02,0.016036585,0.031486947,-0.015450362
2024-07-03,0.020484028,0.01539312,0.005090908
2024-07-04,0.017132888,0.00783796,0.009294928
2024-07-05,0.0050987736,0.0098836655,-0.004784892
2024-07-08,-0.002295552,0.01192403,-0.014219582
2024-07-09,-0.008819254,0.013422651,-0.022241905
2024-07-10,0.0015465796,0.0070516686,-0.0055050887
2024-07-11,-0.016132586,0.0068676523,-0.023000238
2024-07-12,-0.06015433,0.008299104,-0.06845343
2024-07-15,-0.06844688,0.010227508,-0.07867439
2024-07-16,-0.051102336,0.0079634525,-0.05906579
2024-07-18,-0.059416726,0.0076735294,-0.06709026
2024-07-19,-0.029659528,0.008102725,-0.037762254
2024-07-22,0.012944054,0.013570275,-0.0006262213
2024-07-23,0.016970286,0.0287118,-0.011741513
2024-07-24,0.0065019825,0.039795175,-0.03329319
2024-07-25,0.015344451,0.021827256,-0.006482805
2024-07-26,-0.006428025,0.007013829,-0.013441854
2024-07-29,-0.047875088,0.009140397,-0.057015486
