Date,Close,RSI,RSI_change,RSI_overbought,RSI_oversold,MACD_diff,MACD_cross,BB_diff,ATR,realized_vol_5d,realized_vol_20d,vol_regime,close_to_SMA20,close_to_SMA50,SMA20_to_SMA50,zscore_20d,dist_52w_high,dist_52w_low,Return_1d,Return_5d,Return_20d,lag1_return,lag2_return,gap,HL_spread,CO_spread,vol_ratio,vol_zscore,vol_up_confirm,vol_price_confirm,nifty_ret,rel_nifty,ADX,ADX_slope,Stochastic_K,Stochastic_D,sentiment,sentiment_EMA,target_vol,target
1997-01-16,5.655808925628662,73.67382214386707,-8.077059458618166,1.0,0.0,0.057042218011853024,1.0,0.20387830584563854,0.03481437704410813,0.03685876048728145,0.02746971140903927,1.3417964221914829,0.11412701369445191,0.21814462753722147,0.09336243764330471,1.958865091453504,-0.05336963824328589,0.42597096264023215,-0.024868739345245583,0.09688425671056167,0.2357161848094651,0.07009973628406163,0.039819837851871265,0.07015743972363286,0.11258539803531628,-0.0887964476455155,2.223820079673674,2.022256876119708,0.0,-0.05530360191212786,0.0,-0.024868739345245583,44.884029567225696,5.1999284596828375,60.537385283292586,82.18970010618345,0.0,0.0,0.02746971140903927,0.39488500927682707
1997-01-17,5.714443206787109,74.76528776316624,1.0914656192991714,1.0,0.0,0.05764493714501168,1.0,0.2180420626909048,0.03610018688120508,0.03696819254242566,0.026253440707817325,1.4081275271251539,0.11546046200268802,0.2237877634666466,0.09711442507739693,1.8508048204880763,-0.043555835918237196,0.4323929294575477,0.010367090177455074,0.09456438614304763,0.1943629203870738,-0.024868739345245583,0.07009973628406163,-0.03379642523600082,0.05745958060921698,0.045708292296727446,1.8995882116311715,1.4831718884745957,0.0,0.01969320229001097,0.0,0.010367090177455074,46.164840495386734,5.264672176689601,64.73557969195811,75.09098832508356,0.0,0.0,0.026253440707817325,-1.2921451603453078
1997-01-20,5.510396957397461,64.71078471686596,-10.054503046300283,0.0,0.0,0.040007492547664836,1.0,0.22319893415867303,0.03816786116300125,0.04412324966020753,0.027633976900317585,1.5967028495164024,0.06732381590222752,0.17401617285417917,0.09996250000452088,1.101798561663092,-0.07770769242802078,0.3812463182599901,-0.0357071095128394,0.05714264282093029,0.16919620151412929,0.010367090177455074,-0.024868739345245583,0.0014364331686153404,0.04766967723393131,-0.03709026499458378,1.119539297281001,0.1973468489260718,0.0,-0.03997551229193996,0.0,-0.0357071095128394,47.35416492867912,4.69872256975615,46.14688216183665,57.13994904569577,0.0,0.0,0.027633976900317585,-0.6930835576671716
1997-01-21,5.4025115966796875,60.108090556455856,-4.602694160410103,0.0,0.0,0.017907628782489693,1.0,0.21668519535006267,0.03890911536946461,0.042714751462968874,0.028248411843898927,1.512111608221061,0.03939184022644622,0.14566088864092572,0.10224156502068296,0.68189816345751,-0.09576480139111532,0.35420357371042965,-0.019578509779216935,-0.0032452473770926415,0.14859149660822535,-0.0357071095128394,0.010367090177455074,-0.006171362900905956,0.03863691839750838,-0.013490401038800174,1.1594170777524742,0.26859223655714143,0.0,-0.022699658594967937,0.0,-0.019578509779216935,47.54642834728684,2.662398780061146,34.16507030680613,48.34917738686695,0.0,0.0,0.028248411843898927,2.1852215438877023
1997-01-22,5.771903991699219,68.39664442635781,8.288553869901953,0.0,0.0,0.024587254766164357,1.0,0.20449061654138156,0.03850504769142203,0.04200856461192496,0.03128936638575711,1.3425827833652526,0.09916375206288557,0.21680491570785934,0.10702787771538819,1.720041647187447,-0.03393844531621493,0.44679615634261505,0.06837419752075213,-0.004852517152839186,0.22712551846797258,-0.019578509779216935,-0.0357071095128394,0.02886908882541153,0.03860220834306103,0.03839663288984695,1.3880115926541559,0.7531176458512946,0.0,0.094904178797229,0.0,0.06837419752075213,48.20194529252939,2.0371047971426535,64.39542303635433,48.23579183499903,0.0,0.0,0.03128936638575711,0.0
1997-01-23,5.771903991699219,68.39664442635781,0.0,0.0,0.0,0.025325351332167623,1.0,0.21168677211007011,0.03575468714203474,0.03978312922651778,0.0302422749054417,1.3154807087399145,0.09031305764182154,0.20940797784153758,0.10923002284985922,1.5255533716331415,-0.03393844531621493,0.44679615634261505,0.0,0.02052669522559092,0.1733019846923356,0.06837419752075213,-0.019578509779216935,0.0,0.0,0.0,0.0,-1.7296850117533022,0.0,0.0,0.0,0.0,48.810639598826036,1.4564746701469176,63.52022708070778,54.02690680795607,0.0,0.0,0.0302422749054417,1.664515222162148
1997-01-24,6.07680082321167,73.63964114646578,5.242996720107968,1.0,0.0,0.0417008020181443,1.0,0.2218575882142632,0.03568395727880268,0.0454281090461963,0.03173555088614502,1.431458026652032,0.1354949062118928,0.26428516065675267,0.11342213315118696,2.096936526826688,0.0,0.5232221614438175,0.05282430753368983,0.06341083519636426,0.2352808495616121,0.0,0.06837419752075213,0.023974156014574286,0.03531457000238865,0.02817468717316423,2.2681280899835023,2.2839737900991586,1.0,0.11981229575108905,0.0,0.05282430753368983,49.985373359397606,2.4389450121107643,89.0857377381728,72.33379595174496,0.0,0.0,0.03173555088614502,1.1070438929376862
1997-01-27,6.292571544647217,76.59844025416734,2.958799107701566,1.0,0.0,0.06123615044325231,1.0,0.2410569488865462,0.036231892229738875,0.03656755921427164,0.03207396650206936,1.1401009355020797,0.16091905400829862,0.29946245308710534,0.11933941354520687,2.241855777503217,0.0,0.5773076505429389,0.03550728873840381,0.1419452343083416,0.279142323360017,0.05282430753368983,0.0,0.022770822168789527,0.04286250616385588,0.012452903713665375,2.0242254144408927,1.999471275414131,0.0,0.07187475626216788,0.0,0.03550728873840381,51.481874509998704,3.2799292174693164,88.37816273248647,80.32804251712234,0.0,0.0,0.03207396650206936,0.8219819831471262
1997-01-28,6.455572605133057,78.55656814169993,1.9581278875325836,1.0,0.0,0.07822078025285867,1.0,0.2588088661062613,0.03500019293161182,0.02611494564961984,0.031513741585663634,0.8286843876862964,0.17357369654181334,0.3221158747800541,0.12657251834797606,2.22800514547611,0.0,0.6181657985872995,0.025903727804969856,0.19492063822696215,0.3319620813894584,0.03550728873840381,0.05282430753368983,0.020312975050420484,0.030881063972007895,0.005479448846833526,1.255876620834506,0.5381095420589193,0.0,0.03253188614272238,0.0,0.025903727804969856,52.901390838437784,4.090751239611748,98.46937099027059,91.97775715364328,0.0,0.0,0.031513741585663634,-0.12214233788998699
1997-01-29,6.432119846343994,77.55109066106323,-1.0054774806366993,1.0,0.0,0.08063897855287072,1.0,0.28320617976929335,0.03774955808069266,0.023920698778487563,0.029743559354727864,0.8042312116449932,0.15579532524086648,0.3058467257086985,0.129825235654558,1.855635006334811,-0.003632947876756054,0.6122870865850825,-0.003632947876756054,0.11438441380768904,0.2500001621675969,0.025903727804969856,0.03550728873840381,0.04632167840814157,0.07183227746234477,-0.04774308639088681,1.8125289097761397,1.6419062412868266,0.0,-0.006584823054330192,0.0,-0.003632947876756054,54.501537548639966,4.51616418924236,80.2158075439128,89.02111375555661,0.0,0.0,0.029743559354727864,-0.038050989438788575
1997-01-30,6.425085067749023,77.2317700041832,-0.31932065688002353,1.0,0.0,0.07466441842745475,1.0,0.2951800821279177,0.037698901470598636,0.0241771708988659,0.028742884615448692,0.8411532531383848,0.14017586737920099,0.29280880482471305,0.13386788986891374,1.6238135168580208,-0.004722669738047913,0.6105237359391671,-0.0010936951989427568,0.11316561692453098,0.27894511739405536,-0.003632947876756054,0.025903727804969856,-0.01914293190396699,0.03650305324784686,0.01840149527602436,1.995601261404508,1.9298264790619786,0.0,-0.00218257951860222,0.0,-0.0010936951989427568,55.98738806525627,4.505513555257565,79.78423055834094,86.1564696975081,0.0,0.0,0.028742884615448692,-0.7532434962942324
1997-01-31,6.280843734741211,70.79503157562498,-6.436738428558229,1.0,0.0,0.05481625915424432,1.0,0.3032821633492327,0.03846397530305138,0.023535890267366646,0.02980406175837961,0.7896873405434203,0.10285167031839484,0.2531467346275221,0.13627858428662198,1.1988619275163925,-0.027066362827816826,0.5743679359671718,-0.022449715682651084,0.033577357143277586,0.23580971252534955,-0.0010936951989427568,-0.003632947876756054,-0.019711992240355424,0.03360725206551198,-0.002792774593410011,1.6378083186057888,1.2586598760081238,0.0,-0.03676833109538078,0.0,-0.022449715682651084,56.650458971212196,3.7490681327744113,69.57823927893256,76.52609246039542,0.0,0.0,0.02980406175837961,-1.6636223341914684
1997-02-03,5.9349045753479,58.25502064191846,-12.540010933706512,0.0,0.0,0.014316048598279563,1.0,0.30653900279822643,0.042822839795694186,0.029949684561596558,0.033107546308756994,0.9046180675030823,0.034070398764366065,0.17677950260643052,0.13800714536707634,0.41904741324481226,-0.08065404289174205,0.48765418486208945,-0.055078453469526445,-0.056839555460210245,0.1753364560061781,-0.022449715682651084,-0.0010936951989427568,-0.03099320875443467,0.05828888136851319,-0.024855599499083503,1.1859172447624584,0.3947316450689921,0.0,-0.06531848778435807,0.0,-0.055078453469526445,55.3667690820634,0.8652315334234331,41.65268282020649,63.67171755249333,0.0,0.0,0.033107546308756994,1.2511052154145839
1997-02-04,6.187030792236328,63.35030540092179,5.095284759003327,0.0,0.0,0.0011291263097109594,1.0,0.28359459832202405,0.04255716000280371,0.03549774101745047,0.033955523644031406,1.0454187480536807,0.06774602151652635,0.2183407321992732,0.14103982374840063,0.872247379353157,-0.04159844979254068,0.5508526098587592,0.042481932723180904,-0.04159844979254068,0.21678988227231377,-0.055078453469526445,-0.022449715682651084,-0.001778065270633546,0.06178914606296049,0.044338835337067575,1.4324559540860942,0.955161108400746,0.0,0.06085349747040537,0.0,0.042481932723180904,54.33912997989927,-1.648258085357,59.599334785444384,56.943418961527804,0.0,0.0,0.033955523644031406,-0.08349343571710625
1997-02-05,6.1694416999816895,62.77465521592702,-0.575650184994771,0.0,0.0,-0.01146225021508368,-1.0,0.27301373671913487,0.04305143908427545,0.03552353594496761,0.03404934931004169,1.0432955890434934,0.05558861286618088,0.20580533727751027,0.14230612435601622,0.7520183451666755,-0.04432308683568276,0.5464436953819827,-0.002842897157827262,-0.04083850311209769,0.19378276482457646,0.042481932723180904,-0.055078453469526445,0.029188780929535363,0.047899769869648195,-0.03112322897499186,1.0652517798675118,0.14691460817016364,0.0,-0.0030284012573557817,0.0,-0.002842897157827262,53.686196360476266,-2.964262610735929,58.34732172240719,53.19977977601934,0.0,0.0,0.03404934931004169,0.47567367951699996
1997-02-06,6.2691168785095215,64.73051336047158,1.9558581445445569,0.0,0.0,-0.015510632831656046,-1.0,0.25485359551046827,0.042213381503570305,0.0371382017455957,0.03396503264731882,1.093424585550262,0.06252714220140951,0.21562974286905306,0.144092884394874,0.9002426323444475,-0.028882910630619762,0.571428460441177,0.016156272054265175,-0.02427488314861237,0.2158288403901849,-0.002842897157827262,0.042481932723180904,-2.695017758541938e-07,0.04021702797190565,0.016156545910258783,1.246647670596542,0.5838305441850551,0.0,0.020141178921973688,0.0,0.016156272054265175,52.85217898298102,-2.514590099082376,65.44232263381006,61.1296597138872,0.0,0.0,0.03396503264731882,0.6967588635591031
1997-02-07,6.4180474281311035,67.47987742099043,2.7493640605188574,0.0,0.0,-0.01081349488207739,-1.0,0.23837213005670138,0.04075519612868637,0.03725597177657208,0.034095331977675565,1.0927000740443293,0.07684282347194157,0.23414196389992772,0.14607437315765773,1.1671248408055241,-0.005812834785889565,0.6087596681439345,0.023756224761435574,0.02184478697200798,0.2293351931585661,0.016156272054265175,-0.002842897157827262,0.004489517965547354,0.03453306538423841,0.019180595169285893,1.2278415777711391,0.5699239040867627,0.0,0.029168880492966856,0.0,0.023756224761435574,52.34721268601578,-1.991917293883489,76.04338100067125,66.61100845229616,0.0,0.0,0.034095331977675565,-0.10704184123158324
1997-02-10,6.394594192504883,66.59942228193393,-0.8804551390565081,0.0,0.0,-0.011857550115872473,-1.0,0.2205309058511438,0.03971196775104805,0.01936139564881557,0.034138644555929874,0.5671401398815203,0.06237276474699449,0.21953406266786635,0.14793423093663366,1.0379355789628522,-0.009445856527070529,0.6028808366168315,-0.003654263370417299,0.07745526677318737,0.22677154780237574,0.023756224761435574,0.016156272054265175,0.00036546112859465633,0.024206805035026306,-0.004018255982645596,0.8553530681262845,-0.3886482284497975,0.0,-0.003125685385627934,0.0,-0.003654263370417299,51.878315410262346,-1.8078809502139208,69.90194556282208,70.46254973243445,0.0,0.0,0.034138644555929874,0.24670969367963091
1997-02-11,6.4473652839660645,67.62306105437898,1.0236387724450537,0.0,0.0,-0.01155385867499531,-1.0,0.2084410757735212,0.03837942405710828,0.01191302957109333,0.0334500578953671,0.3561437653817427,0.062076945286511045,0.21949615193642733,0.14821826925868362,1.09323328074595,-0.001271354482244691,0.6161085362462504,0.008252453536931936,0.042077452088393086,0.18952858752560964,-0.003654263370417299,0.023756224761435574,-0.00623493196931121,0.025281860450473478,0.014578280090839139,0.668690125154446,-0.9083303662836366,0.0,0.005518334188442268,0.0,0.008252453536931936,51.5771028012417,-1.2750761817393226,68.73513910988187,71.5601552244584,0.0,0.0,0.0334500578953671,-0.12603340395404403
